2025-05-16 15:17:24,954: Log 17

2025-05-16 15:17:24,954: port: /dev/ttyUSB1, baudrate: 115200, timeout: 0.1, config_file: None
2025-05-16 15:17:24,954: Attempting to open serial XBee connection.
2025-05-16 15:17:24,964: Serial port opened.
2025-05-16 15:17:24,964: Clearing input and output buffers.
2025-05-16 15:17:25,467: Receiving data:
2025-05-16 15:17:25,468: Pass 48
2025-05-16 15:17:25,468: Receiving data:
2025-05-16 15:17:25,468: Pass b7
2025-05-16 15:17:25,468: Receiving data:
2025-05-16 15:17:25,469: Pass c2
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,469: Pass 4e
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,469: Pass 72
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,469: Pass fb
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,469: Pass c2
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,469: Pass 4e
2025-05-16 15:17:25,469: Receiving data:
2025-05-16 15:17:25,470: Pass 52
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass f3
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass c2
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass 4e
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass 62
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass fa
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,470: Pass d2
2025-05-16 15:17:25,470: Receiving data:
2025-05-16 15:17:25,471: Pass 4e
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass 42
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass ed
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass d2
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass 46
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass 63
2025-05-16 15:17:25,471: Receiving data:
2025-05-16 15:17:25,471: Pass f7
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass d2
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass 46
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass 42
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass e9
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass d2
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass 46
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,472: Pass 2a
2025-05-16 15:17:25,472: Receiving data:
2025-05-16 15:17:25,473: Pass fe
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass c2
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass 46
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass 68
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass ff
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass c2
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,473: Pass 4e
2025-05-16 15:17:25,473: Receiving data:
2025-05-16 15:17:25,474: Pass 42
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass fe
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass c2
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass 4e
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass 2a
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass ff
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass c2
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,474: Pass 4e
2025-05-16 15:17:25,474: Receiving data:
2025-05-16 15:17:25,475: Pass 2a
2025-05-16 15:17:25,475: Receiving data:
2025-05-16 15:17:25,475: Pass f2
2025-05-16 15:17:25,475: Receiving data:
2025-05-16 15:17:25,475: Pass d2
2025-05-16 15:17:25,475: Receiving data:
2025-05-16 15:17:25,475: Pass 4e
2025-05-16 15:17:25,475: Receiving data:
