2025-05-16 15:51:54,627: Log 27

2025-05-16 15:51:54,627: port: /dev/ttyUSB1, baudrate: 115200, timeout: 0.1, config_file: None
2025-05-16 15:51:54,627: Attempting to open serial XBee connection.
2025-05-16 15:51:54,635: Serial port opened.
2025-05-16 15:51:54,635: Clearing input and output buffers.
2025-05-16 15:51:55,148: Receiving data:
2025-05-16 15:51:55,149: Pass d2
2025-05-16 15:51:55,164: Receiving data:
2025-05-16 15:51:55,165: Pass c2
2025-05-16 15:51:55,180: Receiving data:
2025-05-16 15:51:55,180: Pass c2
2025-05-16 15:51:55,181: Receiving data:
2025-05-16 15:51:55,181: Pass 86
2025-05-16 15:51:55,196: Receiving data:
2025-05-16 15:51:55,196: Pass d2
2025-05-16 15:51:55,196: Receiving data:
2025-05-16 15:51:55,197: Pass 8c
2025-05-16 15:51:55,212: Receiving data:
2025-05-16 15:51:55,212: Pass d2
2025-05-16 15:51:55,212: Receiving data:
2025-05-16 15:51:55,212: Pass 8c
2025-05-16 15:51:55,228: Receiving data:
2025-05-16 15:51:55,228: Pass d2
2025-05-16 15:51:55,228: Receiving data:
2025-05-16 15:51:55,228: Pass 86
2025-05-16 15:51:55,244: Receiving data:
2025-05-16 15:51:55,244: Pass c2
2025-05-16 15:51:55,260: Receiving data:
2025-05-16 15:51:55,260: Pass c2
2025-05-16 15:51:55,260: Receiving data:
2025-05-16 15:51:55,260: Pass 8c
2025-05-16 15:51:55,276: Receiving data:
2025-05-16 15:51:55,277: Pass d2
2025-05-16 15:51:55,277: Receiving data:
2025-05-16 15:51:55,277: Pass 86
2025-05-16 15:51:55,292: Receiving data:
2025-05-16 15:51:55,292: Pass d2
2025-05-16 15:51:55,292: Receiving data:
2025-05-16 15:51:55,292: Pass 8e
2025-05-16 15:51:55,293: Receiving data:
2025-05-16 15:51:55,293: Pass 5a
2025-05-16 15:51:55,308: Receiving data:
2025-05-16 15:51:55,308: Pass d2
2025-05-16 15:51:55,308: Receiving data:
2025-05-16 15:51:55,308: Pass 84
2025-05-16 15:51:55,309: Receiving data:
2025-05-16 15:51:55,309: Pass 21
2025-05-16 15:51:55,324: Receiving data:
2025-05-16 15:51:55,324: Pass c2
2025-05-16 15:51:55,324: Receiving data:
2025-05-16 15:51:55,324: Pass 86
2025-05-16 15:51:55,325: Receiving data:
2025-05-16 15:51:55,325: Pass 6e
2025-05-16 15:51:55,340: Receiving data:
2025-05-16 15:51:55,340: Pass c2
2025-05-16 15:51:55,340: Receiving data:
2025-05-16 15:51:55,340: Pass 8e
2025-05-16 15:51:55,341: Receiving data:
2025-05-16 15:51:55,341: Pass bd
2025-05-16 15:51:55,341: Receiving data:
2025-05-16 15:51:55,341: Pass c2
2025-05-16 15:51:55,356: Receiving data:
2025-05-16 15:51:55,356: Pass d2
2025-05-16 15:51:55,356: Receiving data:
2025-05-16 15:51:55,356: Pass 84
2025-05-16 15:51:55,357: Receiving data:
2025-05-16 15:51:55,357: Pass 73
2025-05-16 15:51:55,357: Receiving data:
2025-05-16 15:51:55,357: Pass ff
2025-05-16 15:51:55,372: Receiving data:
