2025-05-16 15:18:31,083: Log 19

2025-05-16 15:18:31,084: port: /dev/ttyUSB1, baudrate: 115200, timeout: 0.1, config_file: None
2025-05-16 15:18:31,084: Attempting to open serial XBee connection.
2025-05-16 15:18:31,094: Serial port opened.
2025-05-16 15:18:31,094: Clearing input and output buffers.
2025-05-16 15:18:31,597: Receiving data:
2025-05-16 15:18:31,598: Pass 47
2025-05-16 15:18:31,598: Receiving data:
2025-05-16 15:18:31,598: Pass 4a
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,599: Pass fa
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,599: Pass da
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,599: Pass 47
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,599: Pass 69
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,599: Pass b7
2025-05-16 15:18:31,599: Receiving data:
2025-05-16 15:18:31,600: Pass da
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass 47
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass 6b
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass bd
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass ca
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass 47
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass 69
2025-05-16 15:18:31,600: Receiving data:
2025-05-16 15:18:31,600: Pass bd
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,601: Pass ca
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,601: Pass 4f
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,601: Pass 69
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,601: Pass b5
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,601: Pass ca
2025-05-16 15:18:31,601: Receiving data:
2025-05-16 15:18:31,602: Pass 4f
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass 69
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass b5
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass ca
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass 4f
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass 5a
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,602: Pass ea
2025-05-16 15:18:31,602: Receiving data:
2025-05-16 15:18:31,603: Pass da
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,603: Pass 4f
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,603: Pass 5a
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,603: Pass ea
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,603: Pass da
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,603: Pass 47
2025-05-16 15:18:31,603: Receiving data:
2025-05-16 15:18:31,604: Pass 52
2025-05-16 15:18:31,604: Receiving data:
2025-05-16 15:18:31,604: Pass ea
2025-05-16 15:18:31,604: Receiving data:
2025-05-16 15:18:31,604: Pass da
2025-05-16 15:18:31,604: Receiving data:
2025-05-16 15:18:31,604: Pass 46
2025-05-16 15:18:31,604: Receiving data:
2025-05-16 15:18:31,605: Pass 7b
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass fd
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass da
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass 46
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass 29
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass fd
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass ca
2025-05-16 15:18:31,605: Receiving data:
2025-05-16 15:18:31,605: Pass 46
2025-05-16 15:18:31,606: Receiving data:
2025-05-16 15:18:31,606: Pass 29
2025-05-16 15:18:31,606: Receiving data:
2025-05-16 15:18:31,606: Pass f5
2025-05-16 15:18:31,606: Receiving data:
2025-05-16 15:18:31,606: Pass ca
2025-05-16 15:18:31,606: Receiving data:
2025-05-16 15:18:31,606: Pass 4e
2025-05-16 15:18:31,606: Receiving data:
2025-05-16 15:18:31,607: Pass 6b
2025-05-16 15:18:31,607: Receiving data:
2025-05-16 15:18:31,607: Pass fc
2025-05-16 15:18:31,607: Receiving data:
2025-05-16 15:18:31,607: Pass ca
2025-05-16 15:18:31,607: Receiving data:
2025-05-16 15:18:31,607: Pass 4e
2025-05-16 15:18:31,607: Receiving data:
2025-05-16 15:18:31,607: Pass 29
2025-05-16 15:18:31,607: Receiving data:
2025-05-16 15:18:31,608: Pass f6
2025-05-16 15:18:31,608: Receiving data:
2025-05-16 15:18:31,608: Pass ca
2025-05-16 15:18:31,608: Receiving data:
2025-05-16 15:18:31,608: Pass 4e
2025-05-16 15:18:31,608: Receiving data:
2025-05-16 15:18:31,608: Pass 2b
2025-05-16 15:18:31,608: Receiving data:
2025-05-16 15:18:31,608: Pass fe
2025-05-16 15:18:31,608: Receiving data:
2025-05-16 15:18:31,609: Pass da
2025-05-16 15:18:31,609: Receiving data:
2025-05-16 15:18:31,609: Pass 4e
2025-05-16 15:18:31,609: Receiving data:
2025-05-16 15:18:31,609: Pass 2b
2025-05-16 15:18:31,609: Receiving data:
2025-05-16 15:18:31,609: Pass fe
2025-05-16 15:18:31,609: Receiving data:
2025-05-16 15:18:31,609: Pass da
2025-05-16 15:18:31,610: Receiving data:
2025-05-16 15:18:31,610: Pass 46
2025-05-16 15:18:31,610: Receiving data:
2025-05-16 15:18:31,610: Pass 6b
2025-05-16 15:18:31,610: Receiving data:
2025-05-16 15:18:31,610: Pass f4
2025-05-16 15:18:31,610: Receiving data:
2025-05-16 15:18:31,610: Pass da
2025-05-16 15:18:31,610: Receiving data:
2025-05-16 15:18:31,610: Pass 46
2025-05-16 15:18:31,611: Receiving data:
2025-05-16 15:18:31,611: Pass 23
