2025-05-16 15:40:39,112: Log 26

2025-05-16 15:40:39,113: port: /dev/ttyUSB1, baudrate: 115200, timeout: 0.1, config_file: None
2025-05-16 15:40:39,113: Attempting to open serial XBee connection.
2025-05-16 15:40:39,123: Serial port opened.
2025-05-16 15:40:39,123: Clearing input and output buffers.
2025-05-16 15:40:39,626: Receiving data:
2025-05-16 15:40:39,627: Pass 8e
2025-05-16 15:40:39,627: Receiving data:
2025-05-16 15:40:39,627: Pass 63
2025-05-16 15:40:39,627: Receiving data:
2025-05-16 15:40:39,627: Pass e3
2025-05-16 15:40:39,627: Receiving data:
2025-05-16 15:40:39,628: Pass ca
2025-05-16 15:40:39,628: Receiving data:
2025-05-16 15:40:39,628: Pass 8c
2025-05-16 15:40:39,628: Receiving data:
2025-05-16 15:40:39,628: Pass 42
2025-05-16 15:40:39,628: Receiving data:
2025-05-16 15:40:39,628: Pass e2
2025-05-16 15:40:39,628: Receiving data:
2025-05-16 15:40:39,628: Pass ca
2025-05-16 15:40:39,628: Receiving data:
2025-05-16 15:40:39,629: Pass 84
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass 43
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass c3
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass da
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass 86
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass 42
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,629: Pass c2
2025-05-16 15:40:39,629: Receiving data:
2025-05-16 15:40:39,630: Pass da
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass 86
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass 63
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass 5e
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass e2
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass 62
2025-05-16 15:40:39,630: Receiving data:
2025-05-16 15:40:39,630: Pass 94
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass 5e
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass c2
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass 62
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass ca
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass 84
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass e7
2025-05-16 15:40:39,631: Receiving data:
2025-05-16 15:40:39,631: Pass 5a
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass 4a
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass 5a
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass 2a
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass c2
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass 86
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass 49
2025-05-16 15:40:39,632: Receiving data:
2025-05-16 15:40:39,632: Pass ff
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass d2
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass 8e
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass 5a
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass d2
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass 8e
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass 0b
2025-05-16 15:40:39,633: Receiving data:
2025-05-16 15:40:39,633: Pass d2
