2025-05-16 14:59:22,273: Log 9

2025-05-16 14:59:22,274: port: /dev/ttyUSB1, baudrate: 115200, timeout: 0.1, config_file: None
2025-05-16 14:59:22,274: Attempting to open serial XBee connection.
2025-05-16 14:59:22,287: Serial port opened.
2025-05-16 14:59:22,287: Clearing input and output buffers.
2025-05-16 14:59:22,789: Receiving data:
2025-05-16 14:59:22,790: Pass 42
2025-05-16 14:59:22,791: Receiving data:
2025-05-16 14:59:22,791: Pass 46
2025-05-16 14:59:22,792: Receiving data:
2025-05-16 14:59:22,792: Pass 62
2025-05-16 14:59:22,792: Receiving data:
2025-05-16 14:59:22,793: Pass 6a
2025-05-16 14:59:22,793: Receiving data:
2025-05-16 14:59:22,793: Pass ee
2025-05-16 14:59:22,793: Receiving data:
2025-05-16 14:59:22,793: Pass 25
2025-05-16 14:59:22,794: Receiving data:
2025-05-16 14:59:22,794: Pass c2
2025-05-16 14:59:22,794: Receiving data:
2025-05-16 14:59:22,794: Pass de
2025-05-16 14:59:22,794: Receiving data:
2025-05-16 14:59:22,794: Pass 7f
2025-05-16 14:59:22,794: Receiving data:
2025-05-16 14:59:22,794: Pass ef
2025-05-16 14:59:22,794: Receiving data:
2025-05-16 14:59:22,794: Pass ce
2025-05-16 14:59:22,795: Receiving data:
2025-05-16 14:59:22,795: Pass 78
2025-05-16 14:59:22,795: Receiving data:
2025-05-16 14:59:22,795: Pass dc
2025-05-16 14:59:22,795: Receiving data:
2025-05-16 14:59:22,795: Pass 9f
2025-05-16 14:59:22,796: Receiving data:
2025-05-16 14:59:22,796: Pass eb
2025-05-16 14:59:22,796: Receiving data:
2025-05-16 14:59:22,796: Pass f2
2025-05-16 14:59:22,796: Receiving data:
2025-05-16 14:59:22,796: Pass 57
2025-05-16 14:59:22,796: Receiving data:
2025-05-16 14:59:22,796: Pass bf
2025-05-16 14:59:22,796: Receiving data:
2025-05-16 14:59:22,796: Pass ea
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,797: Pass cf
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,797: Pass 8d
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,797: Pass 52
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,797: Pass de
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,797: Pass 7f
2025-05-16 14:59:22,797: Receiving data:
2025-05-16 14:59:22,798: Pass df
2025-05-16 14:59:22,798: Receiving data:
2025-05-16 14:59:22,798: Pass ce
2025-05-16 14:59:22,798: Receiving data:
2025-05-16 14:59:22,798: Pass 5a
2025-05-16 14:59:22,798: Receiving data:
2025-05-16 14:59:22,798: Pass dc
2025-05-16 14:59:22,798: Receiving data:
2025-05-16 14:59:22,798: Pass 9f
2025-05-16 14:59:22,798: Receiving data:
2025-05-16 14:59:22,799: Pass eb
2025-05-16 14:59:22,799: Receiving data:
2025-05-16 14:59:22,799: Pass f2
2025-05-16 14:59:22,799: Receiving data:
2025-05-16 14:59:22,799: Pass 36
2025-05-16 14:59:22,799: Receiving data:
2025-05-16 14:59:22,799: Pass 9d
2025-05-16 14:59:22,799: Receiving data:
2025-05-16 14:59:22,799: Pass c6
2025-05-16 14:59:22,799: Receiving data:
2025-05-16 14:59:22,799: Pass df
2025-05-16 14:59:22,800: Receiving data:
2025-05-16 14:59:22,800: Pass 8e
2025-05-16 14:59:22,800: Receiving data:
2025-05-16 14:59:22,800: Pass ff
2025-05-16 14:59:22,800: Receiving data:
2025-05-16 14:59:22,800: Pass 56
2025-05-16 14:59:22,800: Receiving data:
2025-05-16 14:59:22,800: Pass bb
2025-05-16 14:59:22,800: Receiving data:
2025-05-16 14:59:22,800: Pass 22
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,801: Pass 42
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,801: Pass ff
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,801: Pass 5e
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,801: Pass 0b
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,801: Pass de
2025-05-16 14:59:22,801: Receiving data:
2025-05-16 14:59:22,903: Decoded frame data: 66 7a 4f 61 77 5a ff 7e f5 21 6a 9e c7 00 c7 66 04 6f 0a f8 dc ea ea ef dc db ea a2 7f df ce 7a 86 56 d6 a1 eb be ca e3 ea 8e ff 5e e7 03 ce 5a dc 97 eb f2 57 bf ea cf d3 8e ff 6e c2 42 52 c2 4a 72 fc 42 43 c6 e7 c2 4a 4a d3 d2 4a 4b 73 d2 42 7b 7e 11 5a b3 da 43 eb b5 da 43 eb 95 ca 43 eb 95 ca 4b 4b 94 ca 4b 4b 4a ca 4b cb 6a da 4b ef 4b da 43 6f ff da 43 eb ca da 43 cf b4 ca 43 ef fa ca 4b 4f ca 4b 4b ca 4b ef fa da 4b da 43 ef fe da 43 cf cf da 43 6b ff ca 43 4f ca 4b cf ff ca 4b cf ca 4b 6f ff da 4b 4f da 43 ca ff da 43 6e fe da 43 6a ff ca 43 4a ca 4b ee ca 4b ee ca 4b 6a e2 da 4b 43 c5 da 43 4e ff da 43 ce f2 da 43 eb ca 43 6b ca 4b 4b ca 4b 4b ca 4b 6f d2 da 4b 6f fe da 43 6f c3 da 43 4f fe da 43 cb e3 ca 43 6b ca 4b 6b fe ca 4b cf ca 4b eb fe da 4b 6b da 43 cf fe da 43 eb e3 da 43 4f ca 43 fe ca 4b cf ff ca 4b ef ca 4b eb ff da 4b 6b ff da 43 4a fe da 43 ca da 43 ca ca 43 4a 6b
2025-05-16 14:59:22,904: DEBUG: No checksum byte read!
2025-05-16 14:59:22,907: Receiving data:
2025-05-16 14:59:22,907: Pass ca
2025-05-16 14:59:22,907: Receiving data:
2025-05-16 14:59:22,907: Pass 4b
2025-05-16 14:59:22,908: Receiving data:
2025-05-16 14:59:22,908: Pass 6e
2025-05-16 14:59:22,908: Receiving data:
2025-05-16 14:59:22,908: Pass ff
2025-05-16 14:59:22,908: Receiving data:
2025-05-16 14:59:22,908: Pass ca
2025-05-16 14:59:22,908: Receiving data:
2025-05-16 14:59:22,909: Pass 4b
2025-05-16 14:59:22,909: Receiving data:
2025-05-16 14:59:22,909: Pass ee
2025-05-16 14:59:22,909: Receiving data:
2025-05-16 14:59:22,909: Pass 6b
2025-05-16 14:59:22,923: Receiving data:
2025-05-16 14:59:22,923: Pass ca
2025-05-16 14:59:22,923: Receiving data:
2025-05-16 14:59:22,923: Pass 4b
2025-05-16 14:59:22,923: Receiving data:
2025-05-16 14:59:22,923: Pass 6e
2025-05-16 14:59:22,923: Receiving data:
2025-05-16 14:59:22,924: Pass db
2025-05-16 14:59:22,924: Receiving data:
